Retailer,RetailerID,InvoiceDate,Region,State,City,Product,PricePerUnit,UnitsSold,TotalSales,OperatingProfit,SalesMethod
West Gear,1128299,30-04-2020,West,Colorado,Denver,Men's Apparel,75.00,500,37500.00,22500.00,In-store
West Gear,1128299,19-05-2020,West,Colorado,Denver,Women's Apparel,80.00,500,40000.00,8000.00,In-store
West Gear,1128299,22-05-2020,West,Colorado,Denver,Women's Street Footwear,65.00,500,32500.00,13000.00,In-store
West Gear,1128299,23-05-2020,West,Colorado,Denver,Women's Athletic Footwear,65.00,500,32500.00,11375.00,In-store
West Gear,1128299,31-05-2020,West,Washington,Seattle,Women's Apparel,50.00,500,25000.00,5000.00,In-store
West Gear,1128299,24-06-2020,West,Washington,Seattle,Women's Apparel,80.00,500,40000.00,8000.00,In-store
West Gear,1128299,28-06-2020,West,Washington,Seattle,Women's Athletic Footwear,80.00,500,40000.00,12000.00,In-store
Foot Locker,1185732,23-10-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,35.00,500,17500.00,6125.00,In-store
Kohl's,1189833,02-10-2021,Midwest,Montana,Billings,Women's Street Footwear,50.00,500,25000.00,11250.00,Outlet
Kohl's,1189833,03-09-2021,Midwest,Montana,Billings,Women's Apparel,60.00,500,30000.00,7500.00,Outlet
Sports Direct,1197831,03-12-2021,Midwest,Montana,Billings,Women's Street Footwear,30.00,500,15000.00,5250.00,Outlet
Sports Direct,1197831,13-03-2021,Midwest,Montana,Billings,Women's Athletic Footwear,35.00,500,17500.00,7875.00,Outlet
Sports Direct,1197831,15-03-2021,South,Tennessee,Knoxville,Women's Apparel,35.00,500,17500.00,8750.00,Outlet
Sports Direct,1197831,30-03-2021,South,Tennessee,Knoxville,Women's Street Footwear,20.00,500,10000.00,4000.00,Outlet
Sports Direct,1197831,13-04-2021,South,Tennessee,Knoxville,Men's Apparel,45.00,500,22500.00,7875.00,Outlet
Sports Direct,1197831,19-05-2021,South,Tennessee,Knoxville,Men's Apparel,55.00,500,27500.00,11000.00,Outlet
Foot Locker,1185732,07-02-2021,Midwest,Nebraska,Omaha,Men's Street Footwear,45.00,500,22500.00,9000.00,Outlet
Sports Direct,1197831,28-08-2021,South,Alabama,Birmingham,Women's Athletic Footwear,35.00,500,17500.00,9625.00,Outlet
Sports Direct,1197831,09-04-2021,South,Alabama,Birmingham,Men's Apparel,50.00,500,25000.00,10000.00,Outlet
Sports Direct,1197831,10-10-2021,South,Alabama,Birmingham,Men's Apparel,60.00,500,30000.00,13500.00,Outlet
Amazon,1185732,18-10-2021,Northeast,Maine,Portland,Men's Street Footwear,40.00,500,20000.00,7000.00,Outlet
Amazon,1185732,20-07-2021,West,Alaska,Anchorage,Women's Apparel,70.00,500,35000.00,10500.00,Outlet
Foot Locker,1128299,03-09-2021,West,Hawaii,Honolulu,Men's Street Footwear,45.00,500,22500.00,5625.00,Outlet
Foot Locker,1128299,04-10-2021,West,Hawaii,Honolulu,Men's Street Footwear,60.00,500,30000.00,7500.00,Outlet
Foot Locker,1128299,07-09-2021,West,Hawaii,Honolulu,Women's Athletic Footwear,80.00,500,40000.00,10000.00,Outlet
Walmart,1128299,11-10-2021,West,Hawaii,Honolulu,Women's Apparel,90.00,500,45000.00,18000.00,Outlet
Sports Direct,1128299,12-09-2021,West,Hawaii,Honolulu,Women's Street Footwear,80.00,500,40000.00,10000.00,Outlet
Sports Direct,1128299,12-09-2021,West,Hawaii,Honolulu,Women's Athletic Footwear,80.00,500,40000.00,10000.00,Outlet
Walmart,1128299,18-09-2021,Southeast,Florida,Orlando,Men's Street Footwear,60.00,500,30000.00,9000.00,In-store
Walmart,1128299,18-09-2021,Southeast,Florida,Orlando,Men's Athletic Footwear,65.00,500,32500.00,8125.00,In-store
Walmart,1128299,17-11-2021,Southeast,Florida,Orlando,Women's Athletic Footwear,65.00,500,32500.00,9750.00,In-store
West Gear,1185732,01-12-2021,Southeast,Florida,Orlando,Women's Athletic Footwear,40.00,500,20000.00,6000.00,In-store
West Gear,1185732,05-08-2021,Northeast,New York,Albany,Women's Athletic Footwear,50.00,500,25000.00,7500.00,In-store
West Gear,1185732,10-10-2021,Northeast,New York,Albany,Women's Athletic Footwear,50.00,500,25000.00,7500.00,In-store
West Gear,1185732,10-10-2021,Northeast,New York,Albany,Men's Apparel,60.00,500,30000.00,10500.00,In-store
Kohl's,1185732,14-01-2021,Northeast,New York,Albany,Men's Apparel,50.00,500,25000.00,7500.00,In-store
Kohl's,1185732,02-12-2021,Northeast,New York,Albany,Men's Athletic Footwear,40.00,500,20000.00,6000.00,In-store
Kohl's,1185732,02-12-2021,West,Wyoming,Cheyenne,Men's Apparel,50.00,500,25000.00,7500.00,In-store
Kohl's,1185732,04-11-2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,40.00,500,20000.00,6000.00,In-store
Kohl's,1185732,04-11-2021,West,Wyoming,Cheyenne,Women's Street Footwear,30.00,500,15000.00,5250.00,In-store
Kohl's,1185732,05-10-2021,West,Wyoming,Cheyenne,Women's Street Footwear,40.00,500,20000.00,7000.00,In-store
Kohl's,1185732,06-12-2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.00,500,20000.00,7000.00,In-store
Kohl's,1185732,06-12-2021,West,Wyoming,Cheyenne,Men's Apparel,50.00,500,25000.00,7500.00,In-store
Kohl's,1185732,07-10-2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.00,500,20000.00,7000.00,In-store
Kohl's,1185732,08-11-2021,West,Wyoming,Cheyenne,Men's Apparel,50.00,500,25000.00,7500.00,In-store
Kohl's,1185732,09-10-2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,40.00,500,20000.00,7000.00,In-store
Kohl's,1185732,09-10-2021,West,Wyoming,Cheyenne,Men's Apparel,50.00,500,25000.00,7500.00,In-store
Kohl's,1185732,10-12-2021,West,Wyoming,Cheyenne,Women's Street Footwear,45.00,500,22500.00,7875.00,In-store
Kohl's,1185732,11-11-2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,45.00,500,22500.00,7875.00,In-store
Foot Locker,1185732,12-10-2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,45.00,500,22500.00,7875.00,In-store
Foot Locker,1185732,12-10-2021,West,Wyoming,Cheyenne,Men's Apparel,55.00,500,27500.00,8250.00,In-store
Foot Locker,1128299,25-05-2021,Southeast,Virginia,Richmond,Men's Street Footwear,50.00,500,25000.00,8750.00,In-store
Sports Direct,1185732,17-02-2021,Southeast,Virginia,Richmond,Women's Street Footwear,25.00,500,12500.00,3750.00,In-store
Sports Direct,1185732,15-05-2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,50.00,500,25000.00,10000.00,In-store
Sports Direct,1185732,16-08-2021,Midwest,Michigan,Detroit,Men's Apparel,45.00,500,22500.00,9000.00,In-store
Sports Direct,1185732,15-09-2021,Midwest,Michigan,Detroit,Women's Street Footwear,35.00,500,17500.00,5250.00,In-store
Sports Direct,1185732,16-11-2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,45.00,500,22500.00,9000.00,In-store
Foot Locker,1185732,17-07-2021,Midwest,Missouri,St. Louis,Men's Athletic Footwear,35.00,500,17500.00,6125.00,In-store
Foot Locker,1185732,18-11-2021,Midwest,Missouri,St. Louis,Men's Street Footwear,35.00,500,17500.00,7000.00,In-store
West Gear,1185732,12-10-2021,West,Utah,Salt Lake City,Men's Athletic Footwear,30.00,500,15000.00,5250.00,In-store
West Gear,1185732,12-10-2021,West,Utah,Salt Lake City,Women's Apparel,45.00,500,22500.00,11250.00,In-store
West Gear,1128299,25-05-2021,West,Oregon,Portland,Men's Street Footwear,50.00,500,25000.00,8750.00,In-store
West Gear,1128299,17-02-2021,West,Oregon,Portland,Men's Street Footwear,35.00,500,17500.00,7000.00,In-store
West Gear,1128299,18-09-2021,South,Louisiana,New Orleans,Men's Street Footwear,45.00,500,22500.00,9000.00,Online
West Gear,1128299,18-09-2021,South,Louisiana,New Orleans,Men's Athletic Footwear,50.00,500,25000.00,10000.00,Online
West Gear,1128299,17-11-2021,South,Louisiana,New Orleans,Women's Athletic Footwear,50.00,500,25000.00,10000.00,Online
West Gear,1197831,05-05-2021,West,Idaho,Boise,Women's Athletic Footwear,35.00,500,17500.00,7875.00,Online
Foot Locker,1128299,22-03-2021,West,Arizona,Phoenix,Men's Street Footwear,40.00,500,20000.00,7000.00,Online
Foot Locker,1128299,23-04-2021,West,Arizona,Phoenix,Men's Street Footwear,50.00,500,25000.00,8750.00,Online
Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Men's Street Footwear,45.00,500,22500.00,7875.00,Online
Foot Locker,1128299,23-10-2021,West,Arizona,Phoenix,Men's Athletic Footwear,50.00,500,25000.00,10000.00,Online
Foot Locker,1128299,23-11-2021,West,Arizona,Phoenix,Men's Street Footwear,45.00,500,22500.00,7875.00,Online
Kohl's,1128299,25-07-2021,West,New Mexico,Albuquerque,Men's Apparel,60.00,500,30000.00,9000.00,Online
Kohl's,1128299,25-07-2021,West,New Mexico,Albuquerque,Women's Apparel,75.00,500,37500.00,9375.00,Online
Kohl's,1128299,26-11-2021,West,New Mexico,Albuquerque,Women's Apparel,75.00,500,37500.00,9375.00,Online
Sports Direct,1128299,25-12-2021,West,New Mexico,Albuquerque,Women's Street Footwear,60.00,500,30000.00,10500.00,Online
Sports Direct,1128299,25-12-2021,West,New Mexico,Albuquerque,Women's Athletic Footwear,60.00,500,30000.00,10500.00,Online
Sports Direct,1128299,13-02-2021,West,New Mexico,Albuquerque,Men's Street Footwear,30.00,500,15000.00,6000.00,Online
Sports Direct,1128299,13-08-2021,Southeast,Georgia,Atlanta,Women's Street Footwear,55.00,500,27500.00,9625.00,Online
Foot Locker,1128299,12-12-2021,Southeast,Georgia,Atlanta,Women's Apparel,70.00,500,35000.00,8750.00,Online
Sports Direct,1185732,04-03-2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,25.00,500,12500.00,5000.00,Online
Amazon,1185732,05-09-2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,45.00,500,22500.00,7875.00,Online
Amazon,1185732,06-11-2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,50.00,500,25000.00,10000.00,Online
Amazon,1185732,06-11-2021,Midwest,Ohio,Columbus,Men's Apparel,65.00,500,32500.00,11375.00,Online
Amazon,1185732,08-10-2021,Midwest,Ohio,Columbus,Men's Apparel,55.00,500,27500.00,9625.00,Online
Amazon,1185732,11-10-2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,25.00,500,12500.00,4375.00,Online
Amazon,1185732,11-10-2021,Midwest,Ohio,Columbus,Women's Athletic Footwear,65.00,500,32500.00,13000.00,Online
Amazon,1185732,22-01-2021,Midwest,Ohio,Columbus,Men's Street Footwear,40.00,500,20000.00,8000.00,Online
Foot Locker,1185732,18-02-2021,South,Mississippi,Jackson,Women's Apparel,25.00,500,12500.00,6250.00,Online
Foot Locker,1185732,16-05-2021,South,Mississippi,Jackson,Women's Apparel,50.00,500,25000.00,12500.00,Online
Foot Locker,1185732,18-06-2021,South,Mississippi,Jackson,Men's Athletic Footwear,40.00,500,20000.00,7000.00,Online
Walmart,1185732,16-07-2021,South,Mississippi,Jackson,Men's Apparel,60.00,500,30000.00,10500.00,Online
Walmart,1185732,16-09-2021,South,Mississippi,Jackson,Women's Apparel,35.00,500,17500.00,8750.00,Online
Walmart,1185732,18-10-2021,South,Mississippi,Jackson,Men's Athletic Footwear,25.00,500,12500.00,4375.00,Online
West Gear,1197831,19-12-2021,South,Arkansas,Little Rock,Men's Athletic Footwear,60.00,500,30000.00,10500.00,Online
West Gear,1197831,19-12-2021,South,Arkansas,Little Rock,Women's Apparel,75.00,500,37500.00,15000.00,Online
Kohl's,1197831,13-04-2021,Midwest,Kansas,Wichita,Men's Street Footwear,25.00,500,12500.00,4375.00,Online
Kohl's,1197831,07-12-2021,Midwest,Kansas,Wichita,Women's Apparel,65.00,500,32500.00,11375.00,Online
Kohl's,1197831,14-10-2021,Midwest,Kansas,Wichita,Men's Street Footwear,30.00,500,15000.00,5250.00,Online
Foot Locker,1185732,06-12-2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,45.00,500,22500.00,7875.00,Online
Sports Direct,1185732,12-11-2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,60.00,500,30000.00,10500.00,Online
Sports Direct,1185732,06-09-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,40.00,500,20000.00,7000.00,In-store
Foot Locker,1185732,12-08-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,60.00,500,30000.00,10500.00,In-store
Foot Locker,1185732,02-06-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,30.00,500,15000.00,4500.00,In-store
West Gear,1185732,02-03-2021,Midwest,Iowa,Des Moines,Men's Street Footwear,30.00,500,15000.00,4500.00,In-store
West Gear,1185732,01-10-2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,35.00,500,17500.00,7000.00,In-store
West Gear,1185732,04-10-2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,25.00,500,12500.00,5000.00,In-store
West Gear,1185732,17-01-2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,35.00,500,17500.00,7000.00,In-store
West Gear,1185732,22-06-2021,Northeast,Maryland,Baltimore,Men's Street Footwear,50.00,500,25000.00,10000.00,In-store
Sports Direct,1185732,21-08-2021,Northeast,Maryland,Baltimore,Men's Street Footwear,50.00,500,25000.00,10000.00,In-store
Foot Locker,1185732,13-07-2021,Northeast,Delaware,Wilmington,Women's Apparel,60.00,500,30000.00,12000.00,In-store
Sports Direct,1185732,01-07-2021,Northeast,New Jersey,Newark,Men's Street Footwear,40.00,500,20000.00,8000.00,In-store
Sports Direct,1185732,04-04-2021,Northeast,Connecticut,Hartford,Men's Street Footwear,40.00,500,20000.00,8000.00,In-store
Sports Direct,1185732,09-03-2021,Northeast,Connecticut,Hartford,Men's Street Footwear,55.00,500,27500.00,11000.00,In-store
Sports Direct,1185732,12-06-2021,Northeast,Rhode Island,Providence,Men's Street Footwear,60.00,500,30000.00,10500.00,In-store
Sports Direct,1185732,15-02-2021,Northeast,Rhode Island,Providence,Men's Street Footwear,40.00,500,20000.00,6000.00,In-store
Amazon,1185732,07-10-2021,Northeast,Vermont,Burlington,Women's Apparel,65.00,500,32500.00,13000.00,In-store
Foot Locker,1185732,24-01-2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,55.00,500,27500.00,9625.00,Outlet
Foot Locker,1185732,06-12-2021,Midwest,Illinois,Chicago,Men's Street Footwear,50.00,495,24750.00,9900.00,Outlet
Foot Locker,1185732,24-06-2021,Midwest,Illinois,Chicago,Men's Street Footwear,60.00,495,29700.00,11880.00,Outlet
Amazon,1185732,11-05-2021,Northeast,Maine,Portland,Men's Street Footwear,55.00,495,27225.00,9529.00,Outlet
Foot Locker,1185732,03-11-2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,40.00,495,19800.00,6930.00,Online
Foot Locker,1185732,13-05-2021,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,60.00,495,29700.00,10395.00,Online
Sports Direct,1185732,03-08-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,30.00,495,14850.00,5198.00,Online
Sports Direct,1185732,05-10-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,60.00,495,29700.00,10395.00,In-store
West Gear,1185732,05-04-2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,60.00,495,29700.00,8910.00,In-store
Kohl's,1185732,03-06-2021,Northeast,New Jersey,Newark,Men's Street Footwear,35.00,495,17325.00,6064.00,In-store
Sports Direct,1185732,13-05-2021,Northeast,Massachusetts,Boston,Men's Street Footwear,55.00,495,27225.00,8168.00,In-store
Foot Locker,1185732,31-05-2021,West,California,Los Angeles,Men's Street Footwear,45.00,475,21375.00,8550.00,Outlet
Sports Direct,1197831,19-08-2021,South,Texas,Dallas,Women's Street Footwear,35.00,475,16625.00,4988.00,Outlet
Sports Direct,1197831,14-10-2021,South,Texas,Dallas,Men's Apparel,60.00,475,28500.00,9975.00,Outlet
Foot Locker,1185732,28-10-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,45.00,475,21375.00,11756.00,Outlet
Foot Locker,1185732,12-09-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,65.00,475,30875.00,15438.00,Outlet
Foot Locker,1185732,27-12-2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,70.00,475,33250.00,18288.00,Outlet
West Gear,1128299,01-07-2020,West,Nevada,Las Vegas,Women's Apparel,45.00,475,21375.00,4275.00,Outlet
West Gear,1128299,16-02-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,65.00,475,30875.00,10806.00,In-store
West Gear,1128299,17-02-2020,West,Nevada,Las Vegas,Men's Apparel,75.00,475,35625.00,19594.00,In-store
West Gear,1128299,03-08-2020,West,Nevada,Las Vegas,Women's Apparel,75.00,475,35625.00,5344.00,In-store
West Gear,1128299,03-11-2020,West,Nevada,Las Vegas,Women's Street Footwear,60.00,475,28500.00,9975.00,In-store
West Gear,1128299,03-12-2020,West,Nevada,Las Vegas,Women's Athletic Footwear,60.00,475,28500.00,8550.00,In-store
West Gear,1128299,20-03-2020,West,Colorado,Denver,Women's Apparel,40.00,475,19000.00,2850.00,In-store
West Gear,1128299,13-04-2020,West,Colorado,Denver,Women's Apparel,80.00,475,38000.00,11400.00,In-store
West Gear,1128299,23-04-2020,West,Colorado,Denver,Women's Athletic Footwear,65.00,475,30875.00,12350.00,In-store
West Gear,1128299,27-07-2020,West,Washington,Seattle,Women's Street Footwear,60.00,475,28500.00,7125.00,In-store
West Gear,1128299,08-04-2020,West,Washington,Seattle,Men's Apparel,90.00,475,42750.00,10688.00,In-store
Foot Locker,1185732,22-12-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,55.00,475,26125.00,9144.00,Outlet
Kohl's,1189833,28-12-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,35.00,475,16625.00,7481.00,Outlet
Kohl's,1189833,29-12-2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45.00,475,21375.00,6413.00,Outlet
Kohl's,1189833,30-12-2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,45.00,475,21375.00,9619.00,Outlet
Kohl's,1189833,01-02-2021,Midwest,Montana,Billings,Women's Apparel,45.00,475,21375.00,5344.00,Outlet
Kohl's,1189833,02-06-2021,Midwest,Montana,Billings,Men's Apparel,45.00,475,21375.00,12825.00,Outlet
Kohl's,1189833,02-07-2021,Midwest,Montana,Billings,Women's Apparel,60.00,475,28500.00,7125.00,Outlet
Kohl's,1189833,03-03-2021,Midwest,Montana,Billings,Women's Apparel,60.00,475,28500.00,7125.00,Outlet
Kohl's,1189833,03-06-2021,Midwest,Montana,Billings,Women's Street Footwear,45.00,475,21375.00,9619.00,Outlet
Kohl's,1189833,03-07-2021,Midwest,Montana,Billings,Women's Athletic Footwear,45.00,475,21375.00,8550.00,Outlet
Sports Direct,1197831,21-03-2021,South,Tennessee,Knoxville,Women's Apparel,35.00,475,16625.00,8313.00,Outlet
Sports Direct,1197831,24-03-2021,South,Tennessee,Knoxville,Women's Street Footwear,30.00,475,14250.00,5700.00,Outlet
Sports Direct,1197831,24-04-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,45.00,475,21375.00,11756.00,Outlet
Sports Direct,1197831,25-04-2021,South,Tennessee,Knoxville,Men's Apparel,50.00,475,23750.00,9500.00,Outlet
Sports Direct,1197831,05-12-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,55.00,475,26125.00,14369.00,Outlet
Foot Locker,1185732,27-05-2021,Midwest,Nebraska,Omaha,Men's Street Footwear,35.00,475,16625.00,6650.00,Outlet
Sports Direct,1197831,08-03-2021,Midwest,Nebraska,Omaha,Women's Street Footwear,30.00,475,14250.00,5700.00,Outlet
Sports Direct,1197831,08-04-2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,35.00,475,16625.00,8313.00,Outlet
Sports Direct,1197831,08-06-2021,South,Alabama,Birmingham,Women's Apparel,35.00,475,16625.00,9144.00,Outlet
Sports Direct,1197831,26-09-2021,South,Alabama,Birmingham,Women's Street Footwear,35.00,475,16625.00,8313.00,Outlet
Sports Direct,1197831,29-09-2021,South,Alabama,Birmingham,Women's Apparel,40.00,475,19000.00,12350.00,Outlet
Amazon,1185732,17-12-2021,Northeast,Maine,Portland,Men's Street Footwear,65.00,475,30875.00,10806.00,Outlet
Foot Locker,1128299,02-10-2021,West,Alaska,Anchorage,Men's Street Footwear,35.00,475,16625.00,4156.00,Outlet
Foot Locker,1128299,05-11-2021,West,Hawaii,Honolulu,Women's Apparel,75.00,475,35625.00,14250.00,Outlet
Foot Locker,1128299,06-10-2021,West,Hawaii,Honolulu,Women's Athletic Footwear,75.00,475,35625.00,8906.00,Outlet
Walmart,1128299,10-10-2021,West,Hawaii,Honolulu,Men's Street Footwear,55.00,475,26125.00,6531.00,Outlet
Walmart,1128299,10-10-2021,West,Hawaii,Honolulu,Men's Athletic Footwear,65.00,475,30875.00,6175.00,Outlet
Sports Direct,1128299,17-01-2021,West,Hawaii,Honolulu,Women's Apparel,50.00,475,23750.00,10688.00,Outlet
